Year,App,Taxon,Class,Order,Family,Genus,Importer,Exporter,Condition,Purpose,Source
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Azerbaijan,Germany,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Brazil,Indonesia,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Canada,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Canada,Indonesia,live,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Canada,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Canada,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Canada,United States of America,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Switzerland,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Switzerland,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Switzerland,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Switzerland,Netherlands,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Switzerland,Netherlands,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,France,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,United Kingdom of Great Britain and Northern Ireland,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,Italy,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,Italy,leather products (small),Personal,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,Italy,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,China,Italy,leather products (small),Personal,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Colombia,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Czech Republic,Indonesia,live,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Germany,Canada,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Germany,Norway,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Egypt,Italy,leather products (small),Personal,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Spain,Singapore,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,France,Brazil,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,France,Switzerland,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,France,China,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,France,Hong Kong,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,France,Lebanon,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,France,Russian Federation,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,United Kingdom of Great Britain and Northern Ireland,Hong Kong,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,United Kingdom of Great Britain and Northern Ireland,Indonesia,live,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,United Kingdom of Great Britain and Northern Ireland,United States of America,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,Brazil,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,France,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,United Kingdom of Great Britain and Northern Ireland,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,Indonesia,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,Italy,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,Italy,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Hong Kong,South Korea,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Indonesia,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Indonesia,Hong Kong,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Indonesia,Italy,leather products (large),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Indonesia,Singapore,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Indonesia,Singapore,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Israel,Germany,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Israel,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Israel,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,India,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,India,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Iran,Germany,live,Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Iran,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Iran,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Italy,China,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Italy,Hong Kong,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Italy,Indonesia,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Italy,Singapore,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Italy,United States of America,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Brazil,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Germany,live,Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,France,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Indonesia,live,Commercial,Born in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Indonesia,live,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Italy,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,South Korea,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Netherlands,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Japan,Netherlands,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Kenya,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Kyrgyzstan,Italy,leather products (small),Personal,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,Hong Kong,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,Indonesia,live,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,Indonesia,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,South Korea,Singapore,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Kuwait,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Kuwait,France,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Kuwait,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Kuwait,Monaco,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Laos,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Lebanon,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Morocco,Germany,garments,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Morocco,Italy,skins,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Monaco,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Mexico,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Mexico,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Mexico,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Malaysia,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Malaysia,France,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Malaysia,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Malaysia,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Nigeria,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Netherlands,Switzerland,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Netherlands,Indonesia,live,Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Netherlands,Kuwait,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Norway,Germany,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Norway,Denmark,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Norway,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,New Zealand,Italy,leather products (small),Personal,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Oman,Hong Kong,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Panama,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Panama,Italy,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Portugal,Brazil,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Portugal,Brazil,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Qatar,Switzerland,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Qatar,France,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Qatar,France,leather products (small),Commercial,Bred in captivity
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Qatar,United Kingdom of Great Britain and Northern Ireland,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Qatar,Hong Kong,leather products (small),Commercial,Wild
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,Qatar,Italy,leather products (small),Personal,Wild
